price,accommodates,bathrooms,bedrooms,room_type,neighbourhood,CristoRedentor
300.0,12,3.0,2.0,Entire home/apt,Ipanema,4.282817712353853
178.0,2,1.0,1.0,Private room,Botafogo,3.0164169044059586
1898.0,8,3.0,2.0,Entire home/apt,Barra da Tijuca,18.09155092245932
137.0,2,1.0,1.0,Entire home/apt,Copacabana,2.602470554069469
99.0,2,1.0,1.0,Private room,Recreio dos Bandeirantes,32.447960691797434
121.0,4,1.5,1.0,Entire home/apt,Copacabana,3.2483157841215995
1298.0,6,3.0,2.0,Entire home/apt,Copacabana,3.4356816242241273
159.0,2,1.0,1.0,Entire home/apt,Botafogo,2.9941638701411994
649.0,4,1.0,1.0,Entire home/apt,Copacabana,3.671020839257687
1200.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,13.080551048847152
99.0,2,2.0,1.0,Private room,Copacabana,3.7975328516629814
1401.0,4,1.5,1.0,Entire home/apt,Leblon,4.279248124396073
121.0,3,1.0,1.0,Entire home/apt,Lapa,4.873399508529263
152.0,4,1.0,1.0,Entire home/apt,Copacabana,3.290505405931914
342.0,5,1.5,2.0,Entire home/apt,Copacabana,4.007433253873601
152.0,2,1.0,1.0,Private room,Leblon,3.7882292380698677
501.0,2,2.0,1.0,Private room,Tijuca,3.3951967136546584
197.0,4,1.0,1.0,Entire home/apt,Lapa,5.336354311078142
258.0,4,1.0,1.0,Entire home/apt,Copacabana,3.098735510690906
129.0,3,1.0,1.0,Entire home/apt,Copacabana,3.9695108721763366
178.0,4,2.0,1.0,Entire home/apt,Ipanema,3.6818993033009666
80.0,2,1.0,2.0,Entire home/apt,Botafogo,1.5014919793169856
1499.0,6,2.5,3.0,Entire home/apt,Santa Teresa,4.340293475709386
433.0,8,3.5,3.0,Entire home/apt,Barra da Tijuca,22.660799919501777
1401.0,6,2.0,3.0,Entire home/apt,Ipanema,3.790991424485155
349.0,4,1.0,1.0,Entire home/apt,Ipanema,3.5092175844985816
759.0,2,1.0,1.0,Entire home/apt,Ipanema,3.6650371645800206
1329.0,5,1.5,2.0,Entire home/apt,Copacabana,3.4925869629406763
304.0,2,1.5,1.0,Private room,Laranjeiras,3.2940813508319033
247.0,6,2.0,2.0,Entire home/apt,Copacabana,3.6409367274855557
752.0,6,2.0,3.0,Entire home/apt,Laranjeiras,2.9192039744940175
220.0,5,1.5,1.0,Entire home/apt,Ipanema,3.810782265137554
1408.0,4,3.0,2.0,Entire home/apt,Copacabana,3.4250117979486983
194.0,4,1.0,2.0,Entire home/apt,Copacabana,3.536623854102011
801.0,4,3.0,2.0,Entire home/apt,Leblon,3.6985817630456523
140.0,2,1.0,1.0,Private room,Copacabana,2.72378421470591
190.0,2,1.0,1.0,Entire home/apt,Copacabana,3.630401583796173
300.0,7,4.0,1.0,Private room,Ipanema,3.872927054843379
247.0,2,1.0,1.0,Private room,Barra da Tijuca,11.39007944997219
361.0,5,2.0,2.0,Entire home/apt,Ipanema,3.6350551046376967
239.0,3,1.0,1.0,Entire home/apt,Flamengo,4.290904800322519
251.0,2,1.0,1.0,Private room,Barra da Tijuca,18.16032214766274
744.0,4,3.0,2.0,Entire home/apt,Ipanema,3.590540156482598
2278.0,6,3.0,3.0,Entire home/apt,Copacabana,4.047459185422664
399.0,4,2.0,2.0,Entire home/apt,Copacabana,2.9213100409897796
121.0,2,1.0,1.0,Entire home/apt,Botafogo,2.7909920733838143
125.0,2,1.0,1.0,Private room,Copacabana,2.480255526048721
152.0,2,2.0,1.0,Private room,Copacabana,3.468970160368717
61.0,2,1.0,1.0,Private room,Santa Teresa,3.1890565076906277
1499.0,2,1.0,1.0,Private room,Leblon,3.9235639290219764
330.0,10,3.0,3.0,Entire home/apt,Leblon,3.9290391845537775
68.0,2,1.0,1.0,Private room,Barra da Tijuca,13.909480413191297
220.0,2,1.0,1.0,Private room,Copacabana,3.205164984558147
300.0,2,1.0,1.0,Private room,Santa Teresa,2.2508858779477787
152.0,3,3.0,1.0,Private room,Copacabana,3.2433640619453294
247.0,8,2.0,2.0,Entire home/apt,Flamengo,4.063415021194242
4999.0,8,4.0,4.0,Entire home/apt,Ipanema,3.028720951759236
178.0,4,1.0,1.0,Entire home/apt,Ipanema,3.766573291801897
201.0,2,1.0,0.0,Entire home/apt,Santa Teresa,4.732823668875849
998.0,2,1.0,0.0,Entire home/apt,Santa Teresa,4.508833870630216
95.0,5,1.0,1.0,Entire home/apt,Leme,4.2994279911030775
281.0,8,2.0,3.0,Entire home/apt,Leblon,3.510577010655788
87.0,3,1.0,2.0,Entire home/apt,Santa Teresa,3.2034707664908786
600.0,8,3.0,3.0,Entire home/apt,Ipanema,3.9967095066804297
1200.0,5,2.0,2.0,Entire home/apt,Copacabana,3.3479936705666735
209.0,2,2.0,1.0,Private room,Tijuca,3.925370302400292
106.0,2,1.0,0.0,Entire home/apt,Lapa,5.209159536582395
585.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,18.376224786753717
440.0,2,1.0,1.0,Private room,Barra da Tijuca,17.661774240874813
1518.0,4,1.0,2.0,Entire home/apt,Tijuca,3.6477442618613685
998.0,5,1.0,1.0,Entire home/apt,Copacabana,4.171506924250699
239.0,4,1.0,0.0,Entire home/apt,Ipanema,3.928157200388273
998.0,5,1.0,1.0,Entire home/apt,Copacabana,4.251715231825506
998.0,6,2.0,2.0,Entire home/apt,Copacabana,4.246102555036962
239.0,4,2.0,2.0,Entire home/apt,Leme,4.237671912207341
307.0,5,2.0,2.0,Entire home/apt,Copacabana,3.566622826216944
121.0,2,1.0,1.0,Private room,Botafogo,1.9733364805321747
1701.0,2,2.0,1.0,Entire home/apt,Leblon,4.00348987638439
205.0,7,3.0,3.0,Entire home/apt,Botafogo,2.7423358681576615
201.0,4,1.0,0.0,Entire home/apt,Copacabana,3.962275318311218
201.0,6,1.0,0.0,Entire home/apt,Copacabana,3.2894973615593432
1139.0,2,2.5,1.0,Private room,Copacabana,3.146473393297269
471.0,4,2.0,2.0,Entire home/apt,Leblon,3.7847017178626077
949.0,9,3.0,2.0,Entire home/apt,Copacabana,4.063581310321191
2278.0,6,3.0,3.0,Entire home/apt,Copacabana,4.2415803349559225
1499.0,5,2.0,2.0,Entire home/apt,Tijuca,3.9167051471117196
1499.0,6,3.0,3.0,Entire home/apt,Copacabana,3.512489301452225
68.0,2,1.0,1.0,Private room,Ipanema,4.278885104452287
99.0,1,1.5,1.0,Private room,Tijuca,3.4253560409904096
600.0,6,2.5,3.0,Entire home/apt,Barra da Tijuca,11.722590133469287
755.0,2,1.0,1.0,Private room,Barra da Tijuca,17.911124847099973
121.0,4,1.0,1.0,Entire home/apt,Copacabana,3.114231873988589
1401.0,4,1.0,2.0,Entire home/apt,Flamengo,3.546985323476501
125.0,1,1.0,1.0,Private room,Ipanema,3.8286058266822893
1716.0,8,3.5,4.0,Entire home/apt,Copacabana,3.6656581430171813
991.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,23.25022971523805
201.0,5,1.0,1.0,Entire home/apt,Leme,4.1501368400889875
729.0,4,2.0,2.0,Entire home/apt,Botafogo,1.9062774822030513
190.0,5,2.0,1.0,Entire home/apt,Copacabana,3.3172065943690234
201.0,4,1.5,2.0,Entire home/apt,Botafogo,2.9843310906332303
319.0,4,1.0,2.0,Entire home/apt,Flamengo,4.099800706166586
201.0,4,1.0,1.0,Private room,Copacabana,3.4412698828020565
224.0,2,2.0,1.0,Private room,Botafogo,2.692559691057328
288.0,4,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,29.810341800353743
998.0,3,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,28.605126851338323
163.0,4,1.0,1.0,Entire home/apt,Copacabana,3.413736256390341
1701.0,6,3.0,3.0,Entire home/apt,Ipanema,3.69049732301094
600.0,3,2.0,2.0,Entire home/apt,Barra da Tijuca,13.46310206435372
171.0,2,3.0,1.0,Private room,Barra da Tijuca,11.479283303889485
159.0,4,1.0,0.0,Entire home/apt,Santa Teresa,4.7639694257909095
1127.0,6,1.0,1.0,Entire home/apt,Tijuca,3.5883281589222578
251.0,3,2.0,1.0,Entire home/apt,Santa Teresa,4.204622730318425
121.0,2,1.0,1.0,Private room,Laranjeiras,2.0820911126448785
159.0,4,1.0,0.0,Entire home/apt,Santa Teresa,4.8328230137807795
998.0,4,1.0,2.0,Entire home/apt,Copacabana,3.9790451685789012
201.0,2,1.0,0.0,Entire home/apt,Santa Teresa,4.791888585980006
243.0,7,1.5,2.0,Entire home/apt,Copacabana,3.9000418968663
201.0,4,1.0,1.0,Entire home/apt,Botafogo,2.512387076442127
3796.0,4,1.0,1.0,Entire home/apt,Copacabana,3.117343804501596
209.0,2,1.0,1.0,Entire home/apt,Barra da Tijuca,13.640822962652933
1139.0,3,1.0,1.0,Private room,Copacabana,3.4771311773366502
698.0,2,1.0,1.0,Entire home/apt,Ipanema,4.141239970338906
2000.0,6,3.0,3.0,Entire home/apt,Copacabana,3.0250768443173746
501.0,2,1.0,1.0,Private room,Barra da Tijuca,11.449096622943612
1898.0,5,1.0,1.0,Entire home/apt,Copacabana,3.844859781966636
258.0,3,1.0,1.0,Entire home/apt,Barra da Tijuca,15.230292532484984
323.0,6,3.0,3.0,Entire home/apt,Ipanema,3.499830280965598
1200.0,4,2.0,2.0,Entire home/apt,Ipanema,3.879716869727986
300.0,4,1.0,1.0,Entire home/apt,Copacabana,3.161512964963775
1298.0,8,2.0,3.0,Entire home/apt,Leblon,3.4206976635884496
900.0,5,2.0,2.0,Entire home/apt,Tijuca,3.717920985654512
1499.0,4,1.0,2.0,Entire home/apt,Leme,4.162198264582895
251.0,2,1.0,1.0,Private room,Copacabana,2.921472264129891
649.0,6,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,26.011405069150964
1382.0,5,2.0,3.0,Entire home/apt,Laranjeiras,2.5717248435968587
159.0,1,1.0,1.0,Private room,Laranjeiras,2.8643515316767454
251.0,2,2.0,1.0,Entire home/apt,Flamengo,3.623746920869159
247.0,5,1.5,2.0,Entire home/apt,Copacabana,3.561360287923158
452.0,6,1.5,3.0,Entire home/apt,Copacabana,3.166114844518888
251.0,4,1.0,1.0,Entire home/apt,Barra da Tijuca,13.13978117249028
281.0,4,2.0,2.0,Entire home/apt,Copacabana,3.5554631903672806
235.0,4,1.0,1.0,Entire home/apt,Copacabana,3.8024511591582644
201.0,4,2.0,2.0,Entire home/apt,Ipanema,4.139465458117078
998.0,7,3.0,3.0,Entire home/apt,Botafogo,3.395343967727997
342.0,9,2.0,2.0,Entire home/apt,Copacabana,3.709128659323677
4176.0,5,3.0,2.0,Entire home/apt,Leblon,4.531535619625717
201.0,3,1.0,1.0,Entire home/apt,Copacabana,3.885185351037673
300.0,4,1.0,2.0,Entire home/apt,Botafogo,3.6367812349318647
695.0,6,1.5,3.0,Entire home/apt,Barra da Tijuca,13.13866092724285
80.0,3,3.0,1.0,Private room,Laranjeiras,2.7971849520349066
2502.0,6,3.0,4.0,Entire home/apt,Tijuca,3.209193593363432
80.0,2,1.0,1.0,Private room,Santa Teresa,4.513530746885233
2000.0,4,2.5,2.0,Entire home/apt,Ipanema,3.4007694148207723
550.0,5,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,24.651612257412125
2502.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,18.51501701196335
243.0,3,2.0,2.0,Entire home/apt,Ipanema,4.133954351490148
501.0,5,1.0,2.0,Entire home/apt,Tijuca,3.71339854498629
258.0,4,1.0,1.0,Entire home/apt,Barra da Tijuca,17.53506509160109
2399.0,10,4.0,3.0,Entire home/apt,Barra da Tijuca,11.610395877423578
91.0,3,1.5,1.0,Private room,Santa Teresa,4.4213443849351775
3416.0,10,2.0,3.0,Entire home/apt,Tijuca,3.610125685296583
983.0,6,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,27.1377910060471
5694.0,10,6.0,4.0,Entire home/apt,Barra da Tijuca,11.74971793098302
281.0,4,2.0,2.0,Entire home/apt,Copacabana,3.896547279263403
501.0,5,4.0,3.0,Entire home/apt,Laranjeiras,3.6357828640885756
1139.0,4,1.0,2.0,Entire home/apt,Tijuca,3.560091209520949
281.0,2,2.0,1.0,Shared room,Copacabana,2.8001240486016403
2900.0,8,4.5,4.0,Entire home/apt,Santa Teresa,1.8829752822681756
759.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,23.26721002365584
1200.0,6,3.5,3.0,Entire home/apt,Leme,4.3570043961005895
516.0,6,3.0,3.0,Entire home/apt,Barra da Tijuca,15.686594682629826
125.0,2,2.0,1.0,Private room,Copacabana,3.2166410337740117
900.0,6,2.5,2.0,Entire home/apt,Barra da Tijuca,17.24703872654992
4176.0,4,2.0,1.0,Private room,Barra da Tijuca,18.07504269243866
490.0,7,3.0,3.0,Entire home/apt,Laranjeiras,3.6629856323847183
550.0,4,2.5,2.0,Entire home/apt,Leblon,3.928577073805335
998.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,19.331795617182202
5694.0,4,2.5,2.0,Entire home/apt,Barra da Tijuca,13.52004473733976
399.0,6,1.0,3.0,Entire home/apt,Leblon,3.7581034764456507
1598.0,6,3.0,3.0,Entire home/apt,Ipanema,3.8669410970331883
201.0,10,2.0,3.0,Entire home/apt,Copacabana,3.102227839544683
998.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,13.065069310418838
186.0,4,1.0,0.0,Entire home/apt,Copacabana,3.880662361472621
1051.0,4,1.0,2.0,Entire home/apt,Laranjeiras,2.1806144278874755
1200.0,2,1.0,1.0,Private room,Leblon,4.129866845066182
493.0,3,2.0,1.0,Private room,Tijuca,3.4745144805472066
1499.0,4,2.0,3.0,Entire home/apt,Copacabana,2.820462263677506
1499.0,6,2.5,3.0,Entire home/apt,Tijuca,4.2866972637982075
197.0,3,1.5,2.0,Entire home/apt,Ipanema,3.7830726333559848
304.0,2,1.0,1.0,Entire home/apt,Ipanema,3.67399846642132
251.0,2,1.0,1.0,Private room,Botafogo,2.7467502403627075
501.0,6,3.0,2.0,Entire home/apt,Leblon,3.5608309060108594
194.0,4,2.0,1.0,Entire home/apt,Copacabana,3.207568740878879
600.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,13.877690049161346
300.0,2,1.0,1.0,Private room,Copacabana,3.3363798535738396
99.0,2,1.0,1.0,Entire home/apt,Lapa,5.087692112449303
698.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,23.183889152147408
531.0,6,3.0,2.0,Entire home/apt,Leblon,4.003824326035209
239.0,4,1.5,2.0,Entire home/apt,Ipanema,3.703238746781937
224.0,7,2.5,3.0,Entire home/apt,Flamengo,4.446086847820857
759.0,4,2.0,2.0,Entire home/apt,Ipanema,3.9070664769054684
1329.0,6,3.0,2.0,Entire home/apt,Barra da Tijuca,11.689601963173523
2999.0,6,1.0,1.0,Entire home/apt,Copacabana,4.3310972719399805
425.0,6,1.5,3.0,Entire home/apt,Ipanema,3.8251080481263595
1898.0,10,4.0,3.0,Entire home/apt,Tijuca,3.5797346270798953
251.0,4,2.0,1.0,Entire home/apt,Copacabana,4.3028529437262035
201.0,6,3.0,2.0,Entire home/apt,Tijuca,3.130838436145016
399.0,5,2.0,2.0,Entire home/apt,Laranjeiras,2.444044455489986
1139.0,6,2.0,3.0,Entire home/apt,Copacabana,3.2333465549984983
61.0,3,2.0,1.0,Private room,Botafogo,3.1827428113524205
300.0,2,1.0,0.0,Entire home/apt,Ipanema,3.39136822722392
998.0,5,3.0,2.0,Entire home/apt,Recreio dos Bandeirantes,25.951129201889668
399.0,6,2.0,3.0,Entire home/apt,Ipanema,3.630734431014678
228.0,4,1.0,1.0,Entire home/apt,Leme,4.6557178850960605
213.0,3,2.0,1.0,Private room,Leme,4.368383943650731
998.0,3,1.0,0.0,Entire home/apt,Botafogo,1.6161254373077365
1401.0,6,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,29.385060254448526
649.0,4,2.0,1.0,Entire home/apt,Copacabana,2.650395046494496
414.0,3,1.0,1.0,Entire home/apt,Tijuca,3.8841184501637245
801.0,8,3.0,2.0,Entire home/apt,Tijuca,4.264384274362507
159.0,2,1.0,1.0,Private room,Lapa,6.236794193812911
531.0,6,2.0,3.0,Entire home/apt,Tijuca,3.9958900088313984
474.0,6,2.5,2.0,Entire home/apt,Copacabana,4.11829645361436
251.0,7,1.0,2.0,Entire home/apt,Leme,4.249611814927502
752.0,4,1.0,1.0,Entire home/apt,Copacabana,3.580682616527519
349.0,2,1.5,1.0,Private room,Botafogo,3.083643699339125
1139.0,3,1.5,2.0,Entire home/apt,Copacabana,3.365677657813664
232.0,2,1.0,1.0,Entire home/apt,Copacabana,3.2646489447013107
752.0,4,1.0,1.0,Private room,Tijuca,3.6227839606838974
296.0,3,1.0,1.0,Entire home/apt,Leblon,3.7572827150709465
1701.0,4,2.0,1.0,Entire home/apt,Leblon,4.169604076208952
501.0,4,2.0,2.0,Entire home/apt,Ipanema,3.7914518745092836
380.0,2,1.0,1.0,Private room,Copacabana,3.895749285728913
300.0,7,2.0,4.0,Entire home/apt,Copacabana,3.1550951789048036
1499.0,4,1.0,2.0,Entire home/apt,Ipanema,3.3951745051344866
251.0,4,1.0,1.0,Entire home/apt,Santa Teresa,4.412379926980043
201.0,2,1.0,1.0,Private room,Barra da Tijuca,15.738443670265033
486.0,6,2.0,2.0,Entire home/apt,Copacabana,4.027119759757917
2999.0,6,1.0,1.0,Entire home/apt,Copacabana,4.056443432486227
816.0,3,1.0,1.0,Entire home/apt,Flamengo,4.586999574739255
319.0,2,1.0,1.0,Entire home/apt,Botafogo,1.8427557365305072
80.0,3,1.0,1.0,Private room,Santa Teresa,2.51863642811737
163.0,2,1.0,1.0,Private room,Laranjeiras,2.6972897670375886
1799.0,10,2.0,3.0,Entire home/apt,Copacabana,4.004355195260796
380.0,2,1.0,1.0,Private room,Botafogo,1.8999323747727708
349.0,2,1.0,1.0,Private room,Laranjeiras,2.4283652720130076
224.0,2,1.0,1.0,Entire home/apt,Recreio dos Bandeirantes,28.220713347134186
2657.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,11.293716064071454
9490.0,8,5.0,4.0,Entire home/apt,Barra da Tijuca,15.343230579588464
2502.0,5,2.0,3.0,Entire home/apt,Tijuca,4.2135636063798065
133.0,2,1.0,1.0,Private room,Copacabana,2.358468537612626
1499.0,9,4.0,4.0,Entire home/apt,Recreio dos Bandeirantes,25.68185278723015
2000.0,4,1.0,1.0,Entire home/apt,Leme,4.1333567061852206
698.0,6,2.0,3.0,Entire home/apt,Leme,4.265491837288511
2278.0,6,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,26.186363837276993
190.0,2,1.5,1.0,Private room,Copacabana,2.6222022093525887
194.0,2,1.0,1.0,Private room,Copacabana,3.682964034702022
273.0,5,2.0,3.0,Entire home/apt,Recreio dos Bandeirantes,25.75108437684836
1814.0,5,3.0,3.0,Entire home/apt,Ipanema,4.099535317270314
535.0,2,1.0,1.0,Private room,Barra da Tijuca,21.707866346961904
114.0,2,2.0,2.0,Private room,Lapa,4.761948926478053
152.0,5,1.0,2.0,Entire home/apt,Leblon,3.985263185259692
205.0,4,2.0,2.0,Entire home/apt,Ipanema,3.609037769727376
1200.0,4,2.0,2.0,Entire home/apt,Leblon,4.160441172201081
1200.0,10,3.5,4.0,Entire home/apt,Copacabana,3.2889371826352822
421.0,7,2.5,2.0,Entire home/apt,Leme,4.412536859705966
201.0,4,1.0,1.0,Entire home/apt,Copacabana,3.3733965136318282
698.0,16,4.5,5.0,Entire home/apt,Botafogo,2.651328598309753
399.0,3,2.5,1.0,Private room,Barra da Tijuca,18.065827424470218
501.0,8,3.0,3.0,Entire home/apt,Ipanema,4.02115285334915
2524.0,4,2.0,2.0,Entire home/apt,Leblon,3.0347589977937965
1499.0,10,3.0,5.0,Entire home/apt,Tijuca,3.7806212539484614
755.0,4,1.0,0.0,Entire home/apt,Copacabana,4.012869961236394
900.0,10,1.0,2.0,Entire home/apt,Copacabana,3.9527414643211776
2000.0,4,2.0,2.0,Entire home/apt,Leblon,3.1455251878576824
300.0,6,2.5,2.0,Entire home/apt,Leblon,3.3884725984186854
801.0,8,1.5,1.0,Private room,Recreio dos Bandeirantes,26.371317553703793
258.0,3,1.0,1.0,Entire home/apt,Copacabana,3.4677542269263313
11388.0,10,8.0,5.0,Entire home/apt,Barra da Tijuca,19.993971525609624
152.0,2,1.0,1.0,Private room,Tijuca,4.29045024348352
474.0,4,2.0,2.0,Entire home/apt,Leblon,4.319208510904981
1465.0,6,3.0,4.0,Entire home/apt,Recreio dos Bandeirantes,26.462758146379514
220.0,4,1.0,1.0,Entire home/apt,Leblon,4.07820220377195
251.0,4,1.5,2.0,Entire home/apt,Copacabana,3.7992065210351327
752.0,4,2.0,2.0,Entire home/apt,Botafogo,1.57427936160183
270.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,15.137524920335487
220.0,6,3.0,2.0,Entire home/apt,Barra da Tijuca,13.727421731592466
3500.0,6,6.0,3.0,Entire home/apt,Barra da Tijuca,11.672515233600073
850.0,1,1.0,1.0,Private room,Copacabana,3.2888286070080373
110.0,3,1.0,1.0,Entire home/apt,Copacabana,3.184847675881575
801.0,2,1.0,1.0,Entire home/apt,Tijuca,4.55773427798432
178.0,4,3.0,3.0,Entire home/apt,Leme,4.432172763028691
342.0,3,1.0,0.0,Entire home/apt,Copacabana,3.3355433177429883
152.0,2,1.5,1.0,Private room,Flamengo,3.8351276700808894
266.0,2,1.0,1.0,Private room,Copacabana,2.928070977817517
1499.0,6,3.0,4.0,Entire home/apt,Copacabana,3.273984757614682
239.0,3,2.0,1.0,Private room,Copacabana,3.8162396273819166
152.0,3,1.0,0.0,Entire home/apt,Leme,4.230807344740021
998.0,6,2.0,2.0,Entire home/apt,Copacabana,4.036685123398396
456.0,2,1.0,1.0,Entire home/apt,Copacabana,3.0534487013791525
201.0,5,2.0,2.0,Entire home/apt,Copacabana,2.6124236925833224
2999.0,3,2.0,1.0,Private room,Copacabana,3.9124725591024565
501.0,4,1.0,2.0,Entire home/apt,Tijuca,3.719230020229393
159.0,6,1.0,1.0,Entire home/apt,Leblon,3.530347746495627
399.0,4,1.5,2.0,Entire home/apt,Santa Teresa,4.280611065679374
178.0,3,1.5,1.0,Private room,Copacabana,3.2838609578836344
1200.0,6,2.0,3.0,Entire home/apt,Ipanema,3.729390580485757
148.0,2,1.0,0.0,Entire home/apt,Copacabana,4.031557019434506
2502.0,7,3.0,4.0,Entire home/apt,Copacabana,3.935668519277618
300.0,6,2.0,3.0,Entire home/apt,Copacabana,3.924454045574736
152.0,6,1.0,1.0,Entire home/apt,Santa Teresa,4.724247397035011
9999.0,14,4.5,4.0,Entire home/apt,Ipanema,3.335522928374618
68.0,2,1.0,1.0,Private room,Santa Teresa,4.733049420154553
3796.0,5,2.5,3.0,Entire home/apt,Copacabana,3.6721727667921553
99.0,3,1.0,1.0,Entire home/apt,Copacabana,3.7751581672669117
801.0,6,3.5,2.0,Entire home/apt,Recreio dos Bandeirantes,29.563372867306995
759.0,5,1.0,2.0,Entire home/apt,Barra da Tijuca,19.337133367447013
998.0,7,3.0,3.0,Entire home/apt,Barra da Tijuca,13.132490277569476
300.0,4,1.5,2.0,Entire home/apt,Leblon,3.9379612730754525
1499.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,11.652285995183396
998.0,3,2.0,1.0,Private room,Copacabana,3.6650543394035666
201.0,4,1.0,1.0,Entire home/apt,Lapa,5.029459928667527
3796.0,7,3.5,4.0,Entire home/apt,Ipanema,3.6706923492468846
152.0,2,2.0,1.0,Private room,Recreio dos Bandeirantes,30.54442438834339
1587.0,6,2.0,3.0,Entire home/apt,Tijuca,3.570536547773708
106.0,2,1.0,1.0,Entire home/apt,Santa Teresa,4.230138128735676
68.0,3,1.0,0.0,Entire home/apt,Copacabana,3.1038059835965126
129.0,4,1.0,1.0,Entire home/apt,Ipanema,4.190637539219648
395.0,12,3.5,4.0,Entire home/apt,Copacabana,3.339475674148095
91.0,2,1.0,1.0,Entire home/apt,Santa Teresa,4.213812795917475
1101.0,4,3.0,2.0,Entire home/apt,Ipanema,3.422635202380417
399.0,5,2.5,3.0,Entire home/apt,Recreio dos Bandeirantes,28.685083805826537
201.0,1,1.0,1.0,Private room,Flamengo,4.727937980766897
2502.0,6,2.0,3.0,Entire home/apt,Tijuca,3.2599832075638617
125.0,4,2.0,2.0,Entire home/apt,Copacabana,2.6577999340703644
399.0,2,1.0,1.0,Private room,Copacabana,3.8985071930105333
182.0,4,1.0,0.0,Entire home/apt,Copacabana,3.458532399001059
1708.0,6,2.5,2.0,Entire home/apt,Barra da Tijuca,11.574254682117475
862.0,6,3.0,3.0,Entire home/apt,Laranjeiras,3.194409802958781
645.0,4,1.0,1.0,Entire home/apt,Flamengo,3.5615527695553895
4289.0,8,4.5,4.0,Entire home/apt,Flamengo,4.055092609717428
205.0,4,1.0,1.0,Entire home/apt,Copacabana,3.330078299642208
998.0,6,2.0,2.0,Entire home/apt,Copacabana,4.198582885698901
600.0,10,2.0,3.0,Entire home/apt,Flamengo,4.216383578271091
201.0,5,2.0,2.0,Entire home/apt,Leblon,3.4861702202491194
254.0,4,2.0,2.0,Entire home/apt,Ipanema,3.700329675688279
550.0,3,1.0,1.0,Entire home/apt,Flamengo,4.798760106802495
349.0,2,1.0,1.0,Entire home/apt,Barra da Tijuca,16.856774963479563
220.0,7,4.0,2.0,Entire home/apt,Tijuca,4.217313664366771
152.0,4,1.0,1.0,Entire home/apt,Copacabana,3.7342649840429565
232.0,2,1.0,1.0,Private room,Barra da Tijuca,14.87526816276822
1200.0,6,5.0,2.0,Entire home/apt,Copacabana,3.9681973368346357
801.0,3,2.0,1.0,Entire home/apt,Botafogo,2.8983744128106514
140.0,2,1.0,1.0,Private room,Recreio dos Bandeirantes,26.75670748146636
91.0,2,1.0,0.0,Entire home/apt,Copacabana,3.7462489776520194
2000.0,5,5.0,4.0,Entire home/apt,Barra da Tijuca,15.226447937174079
1401.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,18.089593058787067
490.0,2,2.5,2.0,Private room,Copacabana,3.814884728250724
197.0,5,2.0,2.0,Entire home/apt,Laranjeiras,3.3318169746037976
201.0,4,1.0,0.0,Entire home/apt,Leme,4.112997121118818
201.0,4,2.0,2.0,Entire home/apt,Botafogo,2.12343605553766
759.0,2,1.5,1.0,Private room,Tijuca,3.663103880995287
247.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,17.358976895696884
1184.0,6,2.5,3.0,Entire home/apt,Ipanema,3.6097124118743253
220.0,4,1.5,2.0,Entire home/apt,Botafogo,3.537463987000475
452.0,6,2.0,2.0,Entire home/apt,Botafogo,1.7137052871561385
178.0,1,1.0,1.0,Private room,Lapa,4.838716151981663
949.0,2,1.0,1.0,Private room,Ipanema,3.4359890470435324
456.0,2,1.0,1.0,Private room,Flamengo,3.747144720578049
152.0,2,2.0,1.0,Private room,Tijuca,4.19615769981178
2657.0,6,2.0,3.0,Entire home/apt,Copacabana,3.627202423313473
129.0,2,1.0,1.0,Private room,Copacabana,3.311001415203426
501.0,2,1.0,1.0,Private room,Botafogo,1.4782947413389582
987.0,4,1.0,1.0,Entire home/apt,Copacabana,3.2970830650951877
80.0,2,1.0,1.0,Private room,Tijuca,4.06654015844184
801.0,2,1.0,1.0,Private room,Barra da Tijuca,12.679133926586006
987.0,3,1.5,2.0,Entire home/apt,Flamengo,3.973670279488429
201.0,1,1.0,1.0,Private room,Tijuca,3.7229789958482757
152.0,2,2.0,1.0,Private room,Botafogo,3.326278369867945
429.0,6,2.0,2.0,Entire home/apt,Ipanema,3.58360603974689
129.0,2,1.0,1.0,Private room,Botafogo,1.9177040833687204
